match_id,inning,batter,runs,balls,fours,sixes,batting_position,out/not out,SR,match
1426306,Royal Challengers Bengaluru,C Green,38,17,3,3,4,not out,223.53,Royal Challengers Bengaluru vs Chennai Super Kings
1426306,Royal Challengers Bengaluru,F du Plessis,54,39,3,3,2,out,138.46,Royal Challengers Bengaluru vs Chennai Super Kings
1426306,Royal Challengers Bengaluru,GJ Maxwell,16,5,2,1,6,out,320.0,Royal Challengers Bengaluru vs Chennai Super Kings
1426306,Royal Challengers Bengaluru,KD Karthik,14,6,1,1,5,out,233.33,Royal Challengers Bengaluru vs Chennai Super Kings
1426306,Royal Challengers Bengaluru,MK Lomror,0,1,0,0,7,not out,0.0,Royal Challengers Bengaluru vs Chennai Super Kings
1426306,Royal Challengers Bengaluru,RM Patidar,41,23,2,4,3,out,178.26,Royal Challengers Bengaluru vs Chennai Super Kings
1426306,Royal Challengers Bengaluru,V Kohli,47,29,3,4,1,out,162.07,Royal Challengers Bengaluru vs Chennai Super Kings
1426306,Chennai Super Kings,AM Rahane,33,22,3,1,4,out,150.0,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,DJ Mitchell,4,6,0,0,2,out,66.67,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,MJ Santner,3,4,0,0,7,out,75.0,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,MS Dhoni,25,12,3,1,8,out,208.33,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,R Ravindra,57,36,4,3,3,out,158.33,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,RA Jadeja,42,22,3,3,6,not out,190.91,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,RD Gaikwad,0,1,0,0,1,out,0.0,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,S Dube,7,15,0,0,5,out,46.67,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,SN Thakur,1,2,0,0,9,not out,50.0,Chennai Super Kings vs Royal Challengers Bengaluru
1426307,Punjab Kings,Ashutosh Sharma,2,3,0,0,6,out,66.67,Punjab Kings vs Sunrisers Hyderabad
1426307,Punjab Kings,Atharva Taide,46,27,5,2,1,out,170.37,Punjab Kings vs Sunrisers Hyderabad
1426307,Punjab Kings,JM Sharma,32,15,2,2,5,not out,213.33,Punjab Kings vs Sunrisers Hyderabad
1426307,Punjab Kings,P Simran Singh,71,45,7,4,2,out,157.78,Punjab Kings vs Sunrisers Hyderabad
1426307,Punjab Kings,RR Rossouw,49,23,3,4,3,out,213.04,Punjab Kings vs Sunrisers Hyderabad
1426307,Punjab Kings,Shashank Singh,2,4,0,0,4,out,50.0,Punjab Kings vs Sunrisers Hyderabad
1426307,Punjab Kings,Shivam Singh,2,3,0,0,7,not out,66.67,Punjab Kings vs Sunrisers Hyderabad
1426307,Sunrisers Hyderabad,Abdul Samad,11,8,0,1,7,not out,137.5,Sunrisers Hyderabad vs Punjab Kings
1426307,Sunrisers Hyderabad,Abhishek Sharma,66,28,5,6,3,out,235.71,Sunrisers Hyderabad vs Punjab Kings
1426307,Sunrisers Hyderabad,H Klaasen,42,26,3,2,5,out,161.54,Sunrisers Hyderabad vs Punjab Kings
1426307,Sunrisers Hyderabad,Nithish Kumar Reddy,37,25,1,3,4,out,148.0,Sunrisers Hyderabad vs Punjab Kings
1426307,Sunrisers Hyderabad,RA Tripathi,27,17,4,1,2,out,158.82,Sunrisers Hyderabad vs Punjab Kings
1426307,Sunrisers Hyderabad,Sanvir Singh,6,4,1,0,8,not out,150.0,Sunrisers Hyderabad vs Punjab Kings
1426307,Sunrisers Hyderabad,Shahbaz Ahmed,3,6,0,0,6,out,50.0,Sunrisers Hyderabad vs Punjab Kings
1426307,Sunrisers Hyderabad,TM Head,0,1,0,0,1,out,0.0,Sunrisers Hyderabad vs Punjab Kings
1426309,Sunrisers Hyderabad,Abdul Samad,16,12,0,2,7,out,133.33,Sunrisers Hyderabad vs Kolkata Knight Riders
1426309,Sunrisers Hyderabad,Abhishek Sharma,3,4,0,0,3,out,75.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426309,Sunrisers Hyderabad,B Kumar,0,4,0,0,10,out,0.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426309,Sunrisers Hyderabad,H Klaasen,31,20,3,1,6,out,155.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426309,Sunrisers Hyderabad,Nithish Kumar Reddy,9,10,1,0,4,out,90.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426309,Sunrisers Hyderabad,PJ Cummins,30,24,2,2,9,out,125.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426309,Sunrisers Hyderabad,RA Tripathi,51,34,6,1,2,out,150.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426309,Sunrisers Hyderabad,Sanvir Singh,0,1,0,0,8,out,0.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426309,Sunrisers Hyderabad,Shahbaz Ahmed,0,1,0,0,5,out,0.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426309,Sunrisers Hyderabad,TM Head,0,2,0,0,1,out,0.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426309,Sunrisers Hyderabad,V Viyaskanth,7,5,0,0,11,not out,140.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426309,Kolkata Knight Riders,Rahmanullah Gurbaz,23,14,2,2,1,out,164.29,Kolkata Knight Riders vs Sunrisers Hyderabad
1426309,Kolkata Knight Riders,SP Narine,21,16,4,0,2,out,131.25,Kolkata Knight Riders vs Sunrisers Hyderabad
1426309,Kolkata Knight Riders,SS Iyer,58,24,5,4,4,not out,241.67,Kolkata Knight Riders vs Sunrisers Hyderabad
1426309,Kolkata Knight Riders,VR Iyer,51,28,5,4,3,not out,182.14,Kolkata Knight Riders vs Sunrisers Hyderabad
1426310,Royal Challengers Bengaluru,C Green,27,21,2,1,3,out,128.57,Royal Challengers Bengaluru vs Rajasthan Royals
1426310,Royal Challengers Bengaluru,F du Plessis,17,14,2,1,2,out,121.43,Royal Challengers Bengaluru vs Rajasthan Royals
1426310,Royal Challengers Bengaluru,GJ Maxwell,0,1,0,0,5,out,0.0,Royal Challengers Bengaluru vs Rajasthan Royals
1426310,Royal Challengers Bengaluru,KD Karthik,11,13,1,0,7,out,84.62,Royal Challengers Bengaluru vs Rajasthan Royals
1426310,Royal Challengers Bengaluru,KV Sharma,5,4,1,0,9,out,125.0,Royal Challengers Bengaluru vs Rajasthan Royals
1426310,Royal Challengers Bengaluru,MK Lomror,32,17,2,2,6,out,188.24,Royal Challengers Bengaluru vs Rajasthan Royals
1426310,Royal Challengers Bengaluru,RM Patidar,34,22,2,2,4,out,154.55,Royal Challengers Bengaluru vs Rajasthan Royals
1426310,Royal Challengers Bengaluru,Swapnil Singh,9,4,0,1,8,not out,225.0,Royal Challengers Bengaluru vs Rajasthan Royals
1426310,Royal Challengers Bengaluru,V Kohli,33,24,3,1,1,out,137.5,Royal Challengers Bengaluru vs Rajasthan Royals
1426310,Rajasthan Royals,Dhruv Jurel,8,8,1,0,5,out,100.0,Rajasthan Royals vs Royal Challengers Bengaluru
1426310,Rajasthan Royals,R Parag,36,26,2,2,4,out,138.46,Rajasthan Royals vs Royal Challengers Bengaluru
1426310,Rajasthan Royals,R Powell,16,8,2,1,7,not out,200.0,Rajasthan Royals vs Royal Challengers Bengaluru
1426310,Rajasthan Royals,SO Hetmyer,26,14,3,1,6,out,185.71,Rajasthan Royals vs Royal Challengers Bengaluru
1426310,Rajasthan Royals,SV Samson,17,13,0,1,3,not out,130.77,Rajasthan Royals vs Royal Challengers Bengaluru
1426310,Rajasthan Royals,T Kohler-Cadmore,20,15,4,0,2,out,133.33,Rajasthan Royals vs Royal Challengers Bengaluru
1426310,Rajasthan Royals,YBK Jaiswal,45,30,8,0,1,out,150.0,Rajasthan Royals vs Royal Challengers Bengaluru
1426311,Sunrisers Hyderabad,AK Markram,1,2,0,0,4,out,50.0,Sunrisers Hyderabad vs Rajasthan Royals
1426311,Sunrisers Hyderabad,Abdul Samad,0,1,0,0,7,out,0.0,Sunrisers Hyderabad vs Rajasthan Royals
1426311,Sunrisers Hyderabad,Abhishek Sharma,12,5,1,1,2,out,240.0,Sunrisers Hyderabad vs Rajasthan Royals
1426311,Sunrisers Hyderabad,H Klaasen,50,34,0,4,5,out,147.06,Sunrisers Hyderabad vs Rajasthan Royals
1426311,Sunrisers Hyderabad,JD Unadkat,5,2,1,0,10,out,250.0,Sunrisers Hyderabad vs Rajasthan Royals
1426311,Sunrisers Hyderabad,Nithish Kumar Reddy,5,10,0,0,6,out,50.0,Sunrisers Hyderabad vs Rajasthan Royals
1426311,Sunrisers Hyderabad,PJ Cummins,5,5,1,0,9,not out,100.0,Sunrisers Hyderabad vs Rajasthan Royals
1426311,Sunrisers Hyderabad,RA Tripathi,37,15,5,2,3,out,246.67,Sunrisers Hyderabad vs Rajasthan Royals
1426311,Sunrisers Hyderabad,Shahbaz Ahmed,18,18,0,1,8,out,100.0,Sunrisers Hyderabad vs Rajasthan Royals
1426311,Sunrisers Hyderabad,TM Head,34,28,3,1,1,out,121.43,Sunrisers Hyderabad vs Rajasthan Royals
1426311,Rajasthan Royals,Dhruv Jurel,56,35,7,2,5,not out,160.0,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Rajasthan Royals,R Ashwin,0,3,0,0,6,out,0.0,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Rajasthan Royals,R Parag,6,10,0,0,4,out,60.0,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Rajasthan Royals,R Powell,6,12,0,0,8,out,50.0,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Rajasthan Royals,SO Hetmyer,4,9,0,0,7,out,44.44,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Rajasthan Royals,SV Samson,10,11,1,0,3,out,90.91,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Rajasthan Royals,T Kohler-Cadmore,10,16,1,0,2,out,62.5,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Rajasthan Royals,TA Boult,0,3,0,0,9,not out,0.0,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Rajasthan Royals,YBK Jaiswal,42,21,4,3,1,out,200.0,Rajasthan Royals vs Sunrisers Hyderabad
1426312,Sunrisers Hyderabad,AK Markram,20,23,3,0,4,out,86.96,Sunrisers Hyderabad vs Kolkata Knight Riders
1426312,Sunrisers Hyderabad,Abdul Samad,4,4,0,0,8,out,100.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426312,Sunrisers Hyderabad,Abhishek Sharma,2,5,0,0,1,out,40.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426312,Sunrisers Hyderabad,B Kumar,0,1,0,0,11,not out,0.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426312,Sunrisers Hyderabad,H Klaasen,16,17,1,0,6,out,94.12,Sunrisers Hyderabad vs Kolkata Knight Riders
1426312,Sunrisers Hyderabad,JD Unadkat,4,11,0,0,10,out,36.36,Sunrisers Hyderabad vs Kolkata Knight Riders
1426312,Sunrisers Hyderabad,Nithish Kumar Reddy,13,10,1,1,5,out,130.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426312,Sunrisers Hyderabad,PJ Cummins,24,19,2,1,9,out,126.32,Sunrisers Hyderabad vs Kolkata Knight Riders
1426312,Sunrisers Hyderabad,RA Tripathi,9,13,1,0,2,out,69.23,Sunrisers Hyderabad vs Kolkata Knight Riders
1426312,Sunrisers Hyderabad,Shahbaz Ahmed,8,7,0,1,7,out,114.29,Sunrisers Hyderabad vs Kolkata Knight Riders
1426312,Sunrisers Hyderabad,TM Head,0,1,0,0,3,out,0.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1426312,Kolkata Knight Riders,Rahmanullah Gurbaz,39,32,5,2,1,out,121.88,Kolkata Knight Riders vs Sunrisers Hyderabad
1426312,Kolkata Knight Riders,SP Narine,6,2,0,1,2,out,300.0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426312,Kolkata Knight Riders,SS Iyer,6,3,1,0,4,not out,200.0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426312,Kolkata Knight Riders,VR Iyer,52,26,4,3,3,not out,200.0,Kolkata Knight Riders vs Sunrisers Hyderabad
